time,yaw,pitch,roll
67.328,147.963,-15.321,-10.622
67.384,147.963,-15.321,-10.622
67.499,146.955,-15.321,-10.622
67.54,147.301,-17.747,-16.14
67.584,147.301,-17.747,-16.14
67.7,146.634,-17.747,-16.14
67.749,144.486,-20.319,-10.774
67.784,144.486,-20.319,-10.774
67.901,143.209,-20.319,-10.774
67.961,146.023,-12.422,-10.345
67.984,146.023,-12.422,-10.345
68.102,144.904,-12.422,-10.345
68.172,145.87,-7.562,-8.304
68.184,145.87,-7.562,-8.304
68.304,145.104,-7.562,-8.304
68.384,145.908,-5.206,-8.485
68.384,145.908,-5.206,-8.485
68.505,146.035,-5.206,-8.485
68.585,146.035,-5.206,-8.485
68.595,142.868,-10.13,-4.754
68.708,143.34,-10.13,-4.754
68.785,143.34,-10.13,-4.754
68.808,142.857,-5.406,1.578
68.899,142.837,-5.406,1.578
68.985,142.837,-5.406,1.578
69.019,146.205,3.395,-0.345
69.1,146.224,3.395,-0.345
69.185,146.224,3.395,-0.345
69.232,149.441,2.549,-7.01
69.302,149.604,2.549,-7.01
69.384,149.604,2.549,-7.01
69.443,149.318,3.455,-6.066
69.503,150.096,3.455,-6.066
69.584,150.096,3.455,-6.066
69.656,149.528,4.362,-4.761
69.705,150.215,4.362,-4.761
69.785,150.215,4.362,-4.761
69.867,149.711,-4.068,-8.949
69.907,150.586,-4.068,-8.949
69.985,150.586,-4.068,-8.949
70.079,149.891,-9.459,-11.659
70.098,150.993,-9.459,-11.659
70.184,150.993,-9.459,-11.659
70.289,145.431,-3.783,0.204
70.299,146.762,-3.783,0.204
70.385,146.762,-3.783,0.204
70.502,151.985,-1.645,-6.429
70.502,152.613,-1.645,-6.429
70.584,152.613,-1.645,-6.429
70.703,152.019,-1.645,-6.429
70.713,157.226,-8.698,-16.864
70.786,157.226,-8.698,-16.864
70.905,156.478,-8.698,-16.864
70.925,155.444,-8.72,-15.583
70.984,155.444,-8.72,-15.583
71.108,155.527,-8.72,-15.583
71.136,148.352,-11.481,-5.902
71.184,148.352,-11.481,-5.902
71.298,148.383,-11.481,-5.902
71.348,150.84,-12.882,-11.645
71.384,150.84,-12.882,-11.645
71.5,150.358,-12.882,-11.645
71.56,149.625,-14.3,-11.548
71.584,149.625,-14.3,-11.548
71.702,148.958,-14.3,-11.548
71.772,145.394,-13.468,-3.395
71.784,145.394,-13.468,-3.395
71.903,143.804,-13.468,-3.395
71.984,145.598,-12.411,-6.297
71.984,145.598,-12.411,-6.297
72.104,144.875,-12.411,-6.297
72.185,144.875,-12.411,-6.297
72.195,142.594,-13.284,-1.753
72.306,143.882,-13.284,-1.753
72.385,143.882,-13.284,-1.753
72.407,144.922,-10.491,-1.366
72.498,145.883,-10.491,-1.366
72.584,145.883,-10.491,-1.366
72.619,147.292,-9.638,-3.916
72.701,147.318,-9.638,-3.916
72.784,147.318,-9.638,-3.916
72.831,146.984,-10.055,-3.572
72.902,147.22,-10.055,-3.572
72.984,147.22,-10.055,-3.572
73.043,146.052,-12.102,-3.024
73.103,146.533,-12.102,-3.024
73.184,146.533,-12.102,-3.024
73.255,146.196,-12.74,-2.943
73.303,146.9,-12.74,-2.943
73.385,146.9,-12.74,-2.943
