PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
0.3288416296935028,0.27824886468326504,0.5913958689125379,-0.5784955599171552,0.0032154093282634336,-0.04016147203944858,0.3315821383100958,0.1358843925272394
-0.37223844112076676,-0.34221581528221334,0.008713778567219527,-0.25364283116375774,0.143028106511347,0.5936294819381226,0.41791095351899704,-0.36388692864064787
0.3952216897744854,-0.14743662794866855,-0.15243621748234937,-0.06575863334911441,-0.19267240207049832,-0.39240835478731517,0.1551741900448678,-0.7611276224970904
0.3016899196080121,-0.6830693595042295,0.3124761938738686,0.10799383441226773,-0.47946208151987085,0.18898048653281302,-0.15331750619914686,0.20974182437405717
0.3657439006384895,-0.16770734557932443,-0.5636698077305108,-0.0209527308651513,0.09983176721503231,-0.020878142322221183,0.5639762007477098,0.43757461389447233
0.36915461441548614,-0.04639267720885877,-0.31105886971359964,-0.49642685045602797,0.2750253096596081,0.3147188951441148,-0.5845057861189022,-0.04518223052686783
-0.33850966416646067,-0.5155482280540175,0.06044796557973781,-0.3478661462412569,0.338346005190234,-0.5937691026080758,-0.08138045174866904,0.14592421048542115
0.3484999439578442,-0.14517777450183664,0.3334090506282904,0.46597408161744364,0.7158510723808534,0.06517304765680729,0.03846409463676567,-0.10491898077123585
